SQ00133409,碧桂园,碧桂园南充,宏云·江山国际,四川省,南充市,阆中市,新四线,四川省南充市阆中市华胥路宏云江山国际,401,0,12,,2017/5/20,南充,https://nanchong.lianjia.com/,江山国际,,,,,,,,
SQ00133410,碧桂园,碧桂园南充,南充碧桂园天玺湾,四川省,南充市,嘉陵区,新四线,南充市嘉陵区文峰大道239号,200,0,52,,2018/2/28,南充,https://nanchong.lianjia.com/,碧桂园天玺湾,,,,,,,,
SQ00133411,碧桂园,碧桂园南充,蓬安碧桂园翡翠湾,四川省,南充市,蓬安县,新四线,四川省南充市蓬安县,280,0,41,,2019/10/30,南充,https://nanchong.lianjia.com/,蓬安碧桂园翡翠湾,,,,,,,,
SQ00133412,碧桂园,碧桂园南充,南国府,四川省,南充市,西充县,新四线,四川省南充市南部县碧桂路99号物业服务中心,230,0,20,,2018/12/31,南充,https://nanchong.lianjia.com/,南国府,,,,,,,,
SQ00133413,碧桂园,碧桂园南充,原树缇香,四川省,南充市,嘉陵区,新四线,四川省南充市顺庆区府荆路二段原树缇香物业服务中心,,0,15,,2021/9/24,南充,https://nanchong.lianjia.com/,原树缇香,,,,,,,,
SQ00133414,碧桂园,碧桂园南充,南充碧桂园天樾,四川省,南充市,西充县,新四线,南充市嘉陵区文峰大道嘉凤路198号,,0,24,,2021/9/30,南充,https://nanchong.lianjia.com/,碧桂园天樾,,,,,,,,
SQ00133415,碧桂园,碧桂园内江,内江碧桂园铂悦府,四川省,内江市,市中区,新五线,康健路和新光路交汇处（内江一小新校区对面）,1940,2,17,0.7,2020年,内江,,碧桂园铂悦府,,,,,,,,
SQ00133416,碧桂园,碧桂园内江,资中碧桂园天悦府,四川省,内江市,资中县,新五线,资州大道与广成线的交汇处,564,1,12,0.5,2021年,内江,,资中碧桂园天悦府,,,,,,,,
SQ00133417,碧桂园,碧桂园内江,碧桂园珑悦府,四川省,内江市,威远县,新五线,内江市威远县严陵镇川威大道588号,40,0,11,,2021/6/30,内江,,碧桂园珑悦府,,,,,,,,
SQ00133418,碧桂园,碧桂园内江,资中碧桂园天悦府,四川省,内江市,资中县,新五线,四川省内江市资中县水南镇碧桂园天悦府,12,0,15,,2020/5/26,内江,,资中碧桂园天悦府,,,,,,,,
SQ00133419,碧桂园,碧桂园内江,碧桂园铂悦府,四川省,内江市,市中区,新五线,四川省内江市市中区新光北路456号碧桂园铂悦府,,0,19,,2022/3/30,内江,,碧桂园铂悦府,,,,,,,,
SQ00133420,碧桂园,碧桂园攀枝花,碧桂园·翡翠郡（攀枝花）,四川省,攀枝花市,仁和区,新五线,阳光大道与炳仁路交汇处,1261,2,1,0.6,2017年,攀枝花,https://pzh.lianjia.com/,翡翠郡,,,,,,,,
SQ00133421,碧桂园,碧桂园攀枝花,攀枝花翡翠郡,四川省,攀枝花市,仁和区,新五线,攀枝花市仁和区炳仁路碧桂园物业服务中心,459,0,91,,2017/10/10,攀枝花,https://pzh.lianjia.com/,翡翠郡,,,,,,,,
SQ00133422,碧桂园,碧桂园遂宁,遂宁碧桂园·凤栖台,四川省,遂宁市,安居区,新五线,安居大道东段，在建梧桐路小学旁,1145,1,7,0.5,2020年,遂宁,https://sn.lianjia.com/,凤栖台,,,,,,,,
SQ00133423,碧桂园,碧桂园遂宁,碧桂园·中环壹号,四川省,遂宁市,船山区,新五线,物流港（绿然国际学校旁）,2890,3,15,0.6,2019年,遂宁,https://sn.lianjia.com/,中环壹号,,,,,,,,
SQ00133424,碧桂园,碧桂园遂宁,遂宁碧桂园天誉,四川省,遂宁市,船山区,新五线,河东新区东平北路,963,1,13,1,2019年,遂宁,https://sn.lianjia.com/,碧桂园天誉,,,,,,,,
SQ00133425,碧桂园,碧桂园遂宁,碧桂园凤栖台,四川省,遂宁市,大英县,新五线,四川省遂宁市安居区安居大道东段碧桂园凤栖台,78,0,14,,2020/11/30,遂宁,https://sn.lianjia.com/,碧桂园凤栖台,,,,,,,,
SQ00133426,碧桂园,碧桂园遂宁,大英碧桂园,四川省,遂宁市,船山区,新五线,四川省遂宁市大英县蓬莱镇郪江新城利民路25号,50,0,12,,2021/4/30,遂宁,https://sn.lianjia.com/,大英碧桂园,,,,,,,,
SQ00133427,碧桂园,碧桂园遂宁,遂宁碧桂园天誉,四川省,遂宁市,船山区,新五线,遂宁市河东新区德水北路106号碧桂园天誉物业服务中心,180,0,15,,2020/8/30,遂宁,https://sn.lianjia.com/,碧桂园天誉,,,,,,,,
SQ00133428,碧桂园,碧桂园遂宁,碧桂园·中环壹号,四川省,遂宁市,船山区,新五线,遂宁市船山区物流港碧桂园·中环壹号,300,0,24,,2019/12/30,遂宁,https://sn.lianjia.com/,中环壹号,,,,,,,,
SQ00133429,碧桂园,碧桂园遂宁,遂宁金桥郡,四川省,遂宁市,蓬溪县,新五线,蓬溪县金桥新区慧严街66号,80,0,11,,2021/11/20,遂宁,https://sn.lianjia.com/,金桥郡,,,,,,,,
SQ00133430,碧桂园,碧桂园凉山彝族,西昌天樾,四川省,凉山彝族自治州,西昌市,新五线,西昌市宁远大道碧桂园天樾,171,0,11,,2020/10/31,凉山,,西昌天樾,,,,,,,,
SQ00133431,碧桂园,碧桂园雅安,碧桂园·天玺湾（天全）,四川省,雅安市,天全县,新五线,城厢镇龙湾路430号,402,1,8,0.4,2021年,雅安,https://yaan.lianjia.com/,天玺湾,,,,,,,,
SQ00133432,碧桂园,碧桂园雅安,碧桂园雅安印象,四川省,雅安市,雨城区,新五线,龙观东路19号,107,1,3,0.8,2019年,雅安,https://yaan.lianjia.com/,碧桂园印象,,,,,,,,
SQ00133433,碧桂园,碧桂园雅安,碧桂园天玺湾,四川省,雅安市,天全县,新五线,雅安市天全县城厢镇碧桂园天玺湾,60,0,10,,2020/10/30,雅安,https://yaan.lianjia.com/,碧桂园天玺湾,,,,,,,,
SQ00133434,碧桂园,碧桂园雅安,碧桂园雅安印象,四川省,雅安市,雨城区,新五线,雅安市雨城区龙观东路19号,60,0,4,,2019/8/10,雅安,https://yaan.lianjia.com/,碧桂园印象,,,,,,,,
SQ00133435,碧桂园,碧桂园雅安,碧桂园.江畔里,四川省,雅安市,雨城区,新五线,大兴镇滨江南路7号,,0,8,,2021/12/31,雅安,https://yaan.lianjia.com/,碧桂园.江畔里,,,,,,,,
SQ00133436,碧桂园,碧桂园雅安,汉源阳光水韵,四川省,雅安市,宝兴县,新五线,四川省雅安市汉源县富林镇滨湖路三段56号,105,0,22,,2022/1/1,雅安,https://yaan.lianjia.com/,汉源阳光水韵,,,,,,,,
SQ00133437,碧桂园,碧桂园宜宾,珙县碧桂园,四川省,宜宾市,珙县,新四线,金河新城,1359,2,22,0.5,2018年,宜宾,https://yibin.lianjia.com/,珙县碧桂园,天富花园,(珙县珙县)友谊路天富花园,0,70户,3栋,暂无信息,暂无信息,暂无信息
SQ00133438,碧桂园,碧桂园宜宾,宜宾珙县碧桂园,四川省,宜宾市,珙县,新四线,四川省宜宾市珙县巡场镇金河新区金河大道南侧,150,0,11,,2021/12/31,宜宾,https://yibin.lianjia.com/,珙县碧桂园,天富花园,(珙县珙县)友谊路天富花园,0,70户,3栋,暂无信息,暂无信息,暂无信息
SQ00133439,碧桂园,碧桂园宜宾,宜宾时代之光,四川省,宜宾市,翠屏区,新四线,,,0,12,,2021/9/30,宜宾,https://yibin.lianjia.com/,时代之光,碧桂园·时代之光,"(叙州区南岸西区)四川省宜宾市叙州区赵场街道金沙江南路东段,玉衡路1号",9833,816户,6栋,暂无信息,暂无信息,暂无信息
SQ00133440,碧桂园,碧桂园自贡,自贡凤凰城,四川省,自贡市,贡井区,新五线,沿滩区自贡凤凰城,,0,37,,2021/6/30,自贡,,凤凰城,,,,,,,,
SQ00133441,碧桂园,碧桂园天津,天津碧桂园渠阳府,天津,天津市,宝坻区,新一线,宝坻京津新城祥瑞大街与嘉才道交口西南侧,88,1,3,0.6,2019年,天津,https://tj.lianjia.com/,碧桂园渠阳府,碧桂园渠阳府,(宝坻京津新城)嘉才道金科碧桂园富力·渠阳府,4701,620户,14栋,暂无信息,2至2.95元/平米/月,暂无信息
SQ00133442,碧桂园,碧桂园天津,宝坻碧桂园时光小镇,天津,天津市,宝坻区,新一线,宝中道与广海路交汇,1500,2,35,0.7,2017年,天津,https://tj.lianjia.com/,宝坻碧桂园时光小镇,碧桂园时光小镇,(宝坻翡翠湾)宝中道碧桂园时光小镇,11125,456户,35栋,暂无信息,3.7元/平米/月,暂无信息
SQ00133443,碧桂园,碧桂园天津,碧桂园·海昌天澜（碧桂园·天誉）,天津,天津市,滨海新区,新一线,滨海新区中心商务区安阳道与迎宾大道交口,4364,5,32,1.5,2016年,天津,https://tj.lianjia.com/,海昌天澜,碧桂园天誉,(滨海新区响螺湾)滨海新区迎宾大道与万顺街交口,13940,793户,12栋,暂无信息,2.65元/平米/月,天津碧桂园物业有限公司
SQ00133444,碧桂园,碧桂园天津,天津滨海城,天津,天津市,滨海新区,新一线,生态城旅游区中央大道与海博路交汇处,1372,2,46,1.4,2012年,天津,https://tj.lianjia.com/,滨海城,碧桂园滨海城,(滨海新区中新生态城)中央大道碧桂园滨海城,15217,1089户,45栋,暂无信息,2.5至2.98元/平米/月,天津碧桂园物业管理有限公司
SQ00133445,碧桂园,碧桂园天津,天津碧桂园拾光海,天津,天津市,滨海新区,新一线,滨海新区东扩区商圈（新汉街与汉丰路交汇处）,502,1,12,0.9,2018年,天津,https://tj.lianjia.com/,碧桂园拾光海,碧桂园拾光海,(滨海新区汉沽街)滨海新区汉沽新汉街与盐河西路交口,7442,1006户,24栋,暂无信息,2元/平米/月,暂无信息
SQ00133446,碧桂园,碧桂园天津,天津碧桂园华厦阅海,天津,天津市,滨海新区,新一线,滨海新区汉沽区三经路与六纬路交口,849,1,31,1.5,2019年,天津,https://tj.lianjia.com/,碧桂园华厦阅海,碧桂园华厦阅海,(滨海新区茶淀街)三经路碧桂园华厦阅海,10332,838户,20栋,暂无信息,3元/平米/月,天津碧桂园物业有限公司
SQ00133447,碧桂园,碧桂园天津,天津碧桂园理想海,天津,天津市,滨海新区,新一线,滨海新区汉沽东扩区,1762,2,35,0.9,2020年,天津,https://tj.lianjia.com/,碧桂园理想海,碧桂园力高理想海,(滨海新区汉沽街)栖霞街碧桂园力高理想海,7869,1045户,22栋,暂无信息,2元/平米/月,广东碧桂园物业服务有限公司天津分公司
SQ00133448,碧桂园,碧桂园天津,天津碧桂园领港府,天津,天津市,滨海新区,新一线,临港渤海十七路与珠江道交口（渤海十七路东侧）,954,1,25,1.2,2018年,天津,https://tj.lianjia.com/,碧桂园领港府,,,,,,,,
SQ00133449,碧桂园,碧桂园天津,东丽金融街碧桂园熙湖台,天津,天津市,东丽区,新一线,东丽东丽湖路与智景东道交口,478,1,32,1.6,2019年,天津,https://tj.lianjia.com/,东丽金融街碧桂园熙湖台,金融街·听湖小镇,(东丽东丽湖)东丽湖路金融街·听湖小镇,12472,2886户,193栋,暂无信息,2至3元/平米/月,暂无信息
SQ00133450,碧桂园,碧桂园天津,天津愉景城,天津,天津市,静海区,新一线,团泊大道东侧，北华北路北侧,396,1,9,0.9,2021年,天津,https://tj.lianjia.com/,愉景城,中骏愉景城,(静海团泊西)静海县团泊新城西区团泊大道东侧,15924,889户,21栋,暂无信息,3至3.5元/平米/月,天津碧桂园物业有限公司
SQ00133451,碧桂园,碧桂园天津,天津碧桂园丽泽府,天津,天津市,静海区,新一线,静海团泊新城东区仁爱大道与清水南路交口以西10米,540,1,22,1,2020年,天津,https://tj.lianjia.com/,碧桂园丽泽府,碧桂园丽泽府,(静海团泊东)津王路碧桂园丽泽府,8755,574户,25栋,暂无信息,2至3.45元/平米/月,广东碧桂园物业管理有限公司天津分公司
SQ00133452,碧桂园,碧桂园天津,天津碧桂园,天津,天津市,津南区,新一线,津南津港公路与八二路交口,7531,5,237,0.9,2016年,天津,https://tj.lianjia.com/,碧桂园,碧桂园中骏·天寰,(北辰小淀镇)淮东路碧桂园中骏·天寰,13969,800户,20栋,暂无信息,2至3.45元/平米/月,自持
SQ00133453,碧桂园,碧桂园天津,碧桂园莫奈的湖,天津,天津市,武清区,新一线,武清梅上新区杨六路东段,1800,2,62,0.8,2016年,天津,https://tj.lianjia.com/,碧桂园莫奈的湖,碧桂园莫奈的湖,(武清武清其它)武清区曹子里镇杨六路北侧,6746,2504户,67栋,暂无信息,2.6至3.2元/平米/月,暂无信息
SQ00133454,碧桂园,碧桂园天津,武清碧桂园云河上院,天津,天津市,武清区,新一线,武清南东线与龙凤新河交口东侧,200,1,3,1.1,2021年,天津,https://tj.lianjia.com/,武清碧桂园云河上院,碧桂园云河上院,(武清武清其它)南东线碧桂园云河上院,8193,1505户,31栋,暂无信息,2.5至2.6元/平米/月,暂无信息
SQ00133455,碧桂园,碧桂园天津,武清碧桂园听湖,天津,天津市,武清区,新一线,武清下朱庄天和路与于庄道交口,372,1,12,1.6,2021年,天津,https://tj.lianjia.com/,武清碧桂园听湖,碧桂园听湖,(武清南湖)天和路碧桂园听湖,12991,910户,59栋,暂无信息,2.63元/平米/月,暂无信息
SQ00133456,碧桂园,碧桂园天津,武清碧桂园壹中心,天津,天津市,武清区,新一线,武清泗村店镇高王路与碱东路交口,283,1,13,1.2,2018年,天津,https://tj.lianjia.com/,武清碧桂园壹中心,碧桂园壹中心,(武清泗村)泗村店镇大东公路南侧,0,175户,4栋,暂无信息,1.39至3.5元/平米/月,暂无信息
SQ00133457,碧桂园,碧桂园天津,武清碧桂园忆西湖,天津,天津市,武清区,新一线,武清龙凤新城大东路北侧圣水湖畔,1068,1,67,0.7,2018年,天津,https://tj.lianjia.com/,武清碧桂园忆西湖,碧桂园忆西湖,(武清武清其它)大东路碧桂园忆西湖,8997,452户,39栋,暂无信息,2元/平米/月,广东碧桂园物业服务有限公司天津分公司
SQ00133458,碧桂园,碧桂园天津,武清碧桂园大都汇,天津,天津市,武清区,新一线,武清前进道与泉州路交汇处西北侧,1411,2,13,0.9,2021年,天津,https://tj.lianjia.com/,武清碧桂园大都汇,碧桂园大都汇,(武清杨村)前进道与泉州路交汇处,7267,850户,6栋,暂无信息,3元/平米/月,暂无信息
SQ00133459,碧桂园,碧桂园乌鲁木齐,乌鲁木齐碧桂园,新疆维吾尔自治区,乌鲁木齐市,水磨沟区,新三线,喀什路东沿与会展大道交汇处,2000,2,36,0.8,2019年,乌鲁木齐,https://wlmq.lianjia.com/,碧桂园,,,,,,,,
SQ00133460,碧桂园,碧桂园乌鲁木齐,乌鲁木齐碧桂园黄金时代,新疆维吾尔自治区,乌鲁木齐市,水磨沟区,新三线,七道湾南路与会展纬七路交汇处北侧,1308,2,12,0.8,2021年,乌鲁木齐,https://wlmq.lianjia.com/,碧桂园黄金时代,,,,,,,,
SQ00133461,碧桂园,碧桂园乌鲁木齐,乌鲁木齐碧桂园天玺,新疆维吾尔自治区,乌鲁木齐市,新市区,新三线,苏州路567号,1300,2,12,1,2021年,乌鲁木齐,https://wlmq.lianjia.com/,碧桂园天玺,,,,,,,,
SQ00133462,碧桂园,碧桂园乌鲁木齐,乌鲁木齐碧桂园幸福印记,新疆维吾尔自治区,乌鲁木齐市,新市区,新三线,四平路与河北东路交汇处向北700米,958,1,4,0.8,2020年,乌鲁木齐,https://wlmq.lianjia.com/,碧桂园幸福印记,,,,,,,,
SQ00133463,碧桂园,碧桂园拉萨,拉萨碧桂园,西藏自治区,拉萨市,城关区,新四线,纳金街道,238,1,17,1.5,2020年,拉萨,,碧桂园,,,,,,,,
SQ00133464,碧桂园,碧桂园保山,保山碧桂园,云南省,保山市,隆阳区,新四线,永昌路与学府路交汇处,1547,2,29,0.6,2021年,保山,,碧桂园,,,,,,,,
SQ00133465,碧桂园,碧桂园楚雄彝族,楚雄碧桂园,云南省,楚雄彝族自治州,元谋县,新五线,雄宝路与彝海南路交叉口,882,1,12,1,2018年,楚雄,,楚雄碧桂园,,,,,,,,
SQ00133466,碧桂园,碧桂园楚雄彝族,元谋碧桂园,云南省,楚雄彝族自治州,元谋县,新五线,元谋县马街南路元谋宾馆南侧,505,1,1,0.5,2020年,楚雄,,元谋碧桂园,,,,,,,,
SQ00133467,碧桂园,碧桂园大理白族,洱源碧桂园,云南省,大理白族自治州,洱源县,新四线,景观大道与施滉路交汇处（玉湖二中旁）,1485,2,22,0.6,2021年,大理,,洱源碧桂园,,,,,,,,
SQ00133468,碧桂园,碧桂园红河哈尼族彝族,碧桂园·翡翠郡,云南省,红河哈尼族彝族自治州,个旧市,新四线,个金公路（阳山大道）法院旁,1419,2,11,0.9,,红河,,翡翠郡,,,,,,,,
SQ00133469,碧桂园,碧桂园昆明,中南中梁碧桂园天韵,云南省,昆明市,安宁市,新一线,大屯南路与大屯路交叉口东南100米,4987,5,6,0.8,2020年,昆明,https://km.lianjia.com/,中南中梁碧桂园天韵,中南中梁碧桂园天韵,(安宁安宁老城)大屯路与大屯南路交汇处,0,342户,5栋,暂无信息,2元/平米/月,江苏中南物业服务有限公司
SQ00133470,碧桂园,碧桂园昆明,中南·碧桂园·樾府,云南省,昆明市,官渡区,新一线,双羊街与大桥村路西北交叉口处,462,1,20,1.3,2020年,昆明,https://km.lianjia.com/,樾府,中南碧桂园樾府,(官渡方旺)东三环与人民东路延长线（虹桥路）交汇处,0,2577户,22栋,暂无信息,2.5元/平米/月,江苏中南物业服务有限公司昆明分公司
SQ00133471,碧桂园,碧桂园昆明,昆明碧桂园北城映象,云南省,昆明市,盘龙区,新一线,北京路与铂金大道交叉口东500米,669,1,17,1.6,2021年,昆明,https://km.lianjia.com/,碧桂园北城映象,碧桂园北城映象,(盘龙司家营)北京路与铂金大道交叉处,0,5137户,23栋,暂无信息,1.6至2.7元/平米/月,广东碧桂园物业服务股份有限公司昆明分公司
SQ00133472,碧桂园,碧桂园昆明,碧桂园·KCC·云南映象,云南省,昆明市,盘龙区,新一线,铂金大道与穿金路交叉口往北300米,429,1,33,1.4,2019年,昆明,https://km.lianjia.com/,云南映象,碧桂园KCC云南映象,(盘龙世博)穿金路与铂金大道交汇处,0,3352户,70栋,暂无信息,2.7至6元/平米/月,广东碧桂园物业服务股份有限公司曲靖分公司
SQ00133473,碧桂园,碧桂园昆明,昆明碧桂园璟台,云南省,昆明市,盘龙区,新一线,白沙街与诚信路交叉口,1048,2,12,1.4,2014年,昆明,https://km.lianjia.com/,碧桂园璟台,碧桂园璟台,(盘龙金沙)人民东路延长线虹桥路中段,0,1296户,12栋,暂无信息,2.8元/平米/月,广东碧桂园物业服务股份有限公司昆明分公司
SQ00133474,碧桂园,碧桂园昆明,昆明碧桂园星荟,云南省,昆明市,盘龙区,新一线,北部山水新城2号线地铁北部客运站旁,1025,1,4,1,2018年,昆明,https://km.lianjia.com/,碧桂园星荟,碧桂园星荟,(盘龙北部客运站)清波路碧桂园星荟,0,1028户,5栋,暂无信息,2.5元/平米/月,云南碧桂园星尚物业服务有限公司
SQ00133475,碧桂园,碧桂园昆明,昆明碧桂园半山龙庭,云南省,昆明市,盘龙区,新一线,红云街道龙泉路508号,944,1,15,1.4,2018年,昆明,https://km.lianjia.com/,碧桂园半山龙庭,碧桂园半山龙庭,(五华昆八中)霖雨路与龙泉路交汇处昆八中旁,0,837户,17栋,暂无信息,2.5至2.6元/平米/月,广东碧桂园物业服务股份有限公司昆明分公司
SQ00133476,碧桂园,碧桂园昆明,昆明碧桂园都荟,云南省,昆明市,盘龙区,新一线,小康大道620号,357,1,2,1.2,2017年,昆明,https://km.lianjia.com/,碧桂园都荟,碧桂园都荟,(盘龙红云)小康大道620号,0,418户,2栋,暂无信息,2.4元/平米/月,广东碧桂园物业服务股份有限公司昆明分公司
SQ00133477,碧桂园,碧桂园昆明,嵩明碧桂园,云南省,昆明市,嵩明县,新一线,双峰路西150米,963,1,17,0.7,2013年,昆明,https://km.lianjia.com/,嵩明碧桂园,嵩明碧桂园,(嵩明嵩明)黄龙街嵩明碧桂园,0,410户,7栋,暂无信息,2.3元/平米/月,广东碧桂园物业服务股份有限公司嵩明分公司
SQ00133478,碧桂园,碧桂园昆明,昆明碧桂园御龙半山,云南省,昆明市,五华区,新一线,龙泉路,2722,4,33,1.4,2019年,昆明,https://km.lianjia.com/,碧桂园御龙半山,碧桂园御龙半山,(五华红云)龙泉路师专附小对面,0,4382户,69栋,暂无信息,2.8元/平米/月,广东碧桂园物业服务股份有限公司昆明分公司
SQ00133479,碧桂园,碧桂园昆明,昆明碧桂园玺台,云南省,昆明市,五华区,新一线,泛亚科技新区沙河路隅山公园旁,1373,2,9,1.4,2019年,昆明,https://km.lianjia.com/,碧桂园玺台,碧桂园玺台,(五华泛亚)沙河路与玉筇路交叉口,0,1471户,9栋,暂无信息,2.6元/平米/月,暂无信息
SQ00133480,碧桂园,碧桂园昆明,昆明碧桂园龙腾世家,云南省,昆明市,五华区,新一线,龙泉路170,6147,5,17,1.6,2022年,昆明,https://km.lianjia.com/,碧桂园龙腾世家,碧桂园龙腾世家,(五华北教场)龙泉路前段下马村,0,7911户,27栋,暂无信息,2.68元/平米/月,广东碧桂园物业服务股份有限公司昆明分公司
SQ00133481,碧桂园,碧桂园昆明,昆明碧桂园凤凰湾,云南省,昆明市,五华区,新一线,虹苏路与金瓦路交叉口东50米,733,1,10,1.4,2018年,昆明,https://km.lianjia.com/,碧桂园凤凰湾,碧桂园凤凰湾,(盘龙东白沙河)寺瓦路白沙湖旁,0,796户,19栋,暂无信息,2.8至3.5元/平米/月,广东碧桂园物业服务股份有限公司昆明分公司
SQ00133482,碧桂园,碧桂园昆明,昆明碧桂园紫台,云南省,昆明市,西山区,新一线,南苑小路,296,1,20,2.5,2017年,昆明,https://km.lianjia.com/,碧桂园紫台,碧桂园紫台,(西山红星)广福路国家开发银行后侧,0,506户,10栋,暂无信息,2.98元/平米/月,广东碧桂园物业服务股份有限公司昆明分公司
SQ00133483,碧桂园,碧桂园临沧,临沧碧桂园,云南省,临沧市,临翔区,新五线,环城西路忙令社区卧维以北( 新临沧市委党校旁),1021,1,44,0.7,2018年,临沧,,碧桂园,,,,,,,,
SQ00133484,碧桂园,碧桂园普洱,普洱碧桂园,云南省,普洱市,思茅区,新五线,普洱大道与振兴大道交汇处,1122,1,31,0.9,2021年,普洱,,碧桂园,,,,,,,,
SQ00133485,碧桂园,碧桂园曲靖,罗平碧桂园,云南省,曲靖市,罗平县,新四线,九龙大道与云贵路交叉口以南（体育馆对面）,943,1,18,0.6,2015年,曲靖,,罗平碧桂园,,,,,,,,
SQ00133486,碧桂园,碧桂园曲靖,曲靖碧桂园,云南省,曲靖市,麒麟区,新四线,南苑路尽头西侧,943,1,18,0.6,2015年,曲靖,,碧桂园,,,,,,,,
SQ00133487,碧桂园,碧桂园昭通,昭通碧桂园,云南省,昭通市,昭阳区,新五线,昭阳 昭阳城区 昭通大道,2373,3,5,0.8,2017年,昭通,,碧桂园,,,,,,,,
SQ00133488,碧桂园,碧桂园杭州,滨江碧桂园翡翠江南,浙江省,杭州市,滨江区,新一线,利华路与生兴路交叉口西150米,1095,1,12,3.5,2018年,杭州,https://hz.lianjia.com/,滨江碧桂园翡翠江南,翡翠江南华庭,(萧山钱江世纪城)利华路滨江碧桂园翡翠江南,52619,1096户,12栋,暂无信息 ,3.6元/平米/月,杭州滨江物业管理有限公司
SQ00133489,碧桂园,碧桂园杭州,千岛湖碧桂园·泷悦,浙江省,杭州市,淳安县,新一线,千岛湖镇阳光路（客运北站西北侧）,1026,1,6,1.1,2020年,杭州,https://hz.lianjia.com/,泷悦,碧桂园泷悦,(淳安淳安)阳光路900号,17335,27户,16栋,暂无信息 ,2.34至2.8元/平米/月,暂无信息
SQ00133490,碧桂园,碧桂园杭州,碧桂园金科·尚合府,浙江省,杭州市,拱墅区,新一线,蒋家桥路与顾扬路交叉口,572,1,7,2.8,2021年,杭州,https://hz.lianjia.com/,尚合府,碧桂园金科尚合府,(拱墅半山)拱墅区蒋家桥路与顾扬路交叉口,33080,573户,8栋,暂无信息 ,2至3.25元/平米/月,暂无信息
SQ00133491,碧桂园,碧桂园杭州,碧桂园·西江月,浙江省,杭州市,拱墅区,新一线,学院北路与润园街交叉口东侧,357,1,8,5.9,2018年,杭州,https://hz.lianjia.com/,西江月,碧桂园西江月,(拱墅申花)学院北路碧桂园西江月,68370,364户,7栋,暂无信息 ,2.85至2.86元/平米/月,杭州碧桂园物业管理有限公司
SQ00133492,碧桂园,碧桂园杭州,建德碧桂园望江台,浙江省,杭州市,建德市,新一线,叶家路1号,1727,2,10,1.1,2020年,杭州,https://hz.lianjia.com/,建德碧桂园望江台,碧桂园望江台,(建德建德)叶家路碧桂园望江台,16125,357户,12栋,暂无信息 ,2.8至3.1元/平米/月,广东碧桂园物业服务股份有限公司杭州分公司
SQ00133493,碧桂园,碧桂园杭州,碧桂园·玖晟府,浙江省,杭州市,临安区,新一线,锦南新城文体中心旁（流霞街与双拥路交叉口）,1275,2,7,1.7,2021年,杭州,https://hz.lianjia.com/,玖晟府,云锦玖晟府,(临安临安)双拥路碧桂园玖晟府,14151,1316户,14栋,暂无信息 ,2.5至2.51元/平米/月,广东碧桂园物业服务股份有限公司杭州分公司
SQ00133494,碧桂园,碧桂园杭州,临安碧桂园中梁凤鸣公馆,浙江省,杭州市,临安区,新一线,锦城街道钱王街和锦天路交叉口西侧约200米,265,1,3,1.9,2019年,杭州,https://hz.lianjia.com/,临安碧桂园中梁凤鸣公馆,碧桂园中梁凤朝鸣庭,(临安临安)钱王街碧桂园中梁凤鸣公馆,15798,270户,10栋,暂无信息 ,2.5元/平米/月,杭州碧盛置业有限公司
SQ00133495,碧桂园,碧桂园杭州,桐庐碧桂园,浙江省,杭州市,桐庐县,新一线,城南路799号,833,1,10,1.2,2014年,杭州,https://hz.lianjia.com/,桐庐碧桂园,桐庐碧桂园,(桐庐桐庐)浙江省杭州市桐庐县城南路799号,15263,746户,32栋,暂无信息 ,1.6至1.8元/平米/月,杭州碧桂园物业管理有限公司
SQ00133496,碧桂园,碧桂园杭州,义桥碧桂园东旭府,浙江省,杭州市,萧山区,新一线,"时代大道沿线,东方文化园南约1.6千米",1549,2,13,2.3,2019年,杭州,https://hz.lianjia.com/,义桥碧桂园东旭府,东旭府,(萧山义桥)时代大道沿线，东方文化园南约1.6千米,21748,1616户,13栋,暂无信息 ,3.1至3.2元/平米/月,杭州碧桂园物业管理有限公司
SQ00133497,碧桂园,碧桂园杭州,杭州德信碧桂园印江南,浙江省,杭州市,萧山区,新一线,萧山区(近蜀山路),1134,1,11,2.8,2020年,杭州,https://hz.lianjia.com/,德信碧桂园印江南,德信碧桂园印江南,(萧山南部卧城)蜀山路德信碧桂园印江南,31012,1478户,26栋,暂无信息 ,2.8至2.81元/平米/月,盛全物业有限公司
SQ00133498,碧桂园,碧桂园杭州,碧桂园 · 越溪府,浙江省,杭州市,萧山区,新一线,萧山东藩路与临北路交汇处,1305,2,23,2.1,2019年,杭州,https://hz.lianjia.com/, 越溪府,碧桂园越溪府,(萧山临浦)东藩路碧桂园越溪府,19359,1367户,28栋,暂无信息 ,2.9元/平米/月,暂无信息
SQ00133499,碧桂园,碧桂园杭州,碧桂园·深蓝国际中心,浙江省,杭州市,萧山区,新一线,博奥路与利一路交叉口(奥体中心东侧),1441,2,2,3.6,2021年,杭州,https://hz.lianjia.com/,深蓝国际中心,深蓝国际中心,(萧山奥体)博奥路碧桂园深蓝国际,0,1784户,3栋,暂无信息 ,4.1至6元/平米/月,杭州碧桂园物业管理有限公司
