名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
花香龙都,龙泉驿龙泉驿城区,龙泉街办北泉路以北花香龙都,11195,塔楼,1046户,8栋,商品房,2008-2013年 ,1.3元/平米/月,成都市信泰物业管理有限公司,无开发商
书房新邨,龙泉驿龙泉驿城区,北京路北段,8060,板楼/塔板结合,551户,12栋,商品房/经济适用房/共有产权房/拆迁安置房,2002-2014年 ,0.8元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司
平安商住楼,龙泉驿龙泉驿城区,长顺路20号,5468,板楼,40户,1栋,商品房,1998-2004年 ,0.8元/平米/月,暂无信息,兰田有限公司
西龙公寓,龙泉驿龙泉驿城区,商业后街141号,6141,板楼,56户,1栋,商品房,2000年 ,0.5元/平米/月,中国海外发展有限公司,中国铁建股份有限公司
龙泉交通局宿舍,龙泉驿龙泉驿城区,驿都中路78号,6622,板楼,218户,6栋,商品房/已购公房,1998-2005年 ,0.45至0.5元/平米/月,业主自筹物业, 重庆汇东房地产开发有限公司
得月楼,龙泉驿龙泉驿城区,三强北路一段154号附1号,5962,板楼,58户,1栋,商品房,1998-2000年 ,0.6元/平米/月,业主自筹物业,暂无信息
城管局宿舍,龙泉驿龙泉驿城区,龙平路123号,5268,板楼,31户,2栋,商品房,2000-2003年 ,0.8元/平米/月,成都市龙泉星光物业管理有限公司,龙泉地产
教育局宿舍,龙泉驿龙泉驿城区,广乐路41号,6848,板楼/塔板结合,73户,3栋,商品房,1996-2000年 ,0.5元/平米/月,自持物业, 合肥万科瑞翔地产有限公司
新驿北街36号,龙泉驿龙泉驿城区,新驿北街36号,5953,板楼,94户,3栋,商品房,1999-2000年 ,0.5元/平米/月,成都市龙泉星光物业管理有限公司,东莞市龙泉实业发展有限公司
龙泉驿区中街169号,龙泉驿龙泉驿城区,龙泉驿区中街169号,6257,板楼,62户,2栋,商品房,1995-2000年 ,0.5元/平米/月,暂无信息,中国铁建房地产集团有限公司
天鹅岭,龙泉驿龙泉驿城区,龙都北道1118号,24079,塔板结合,5户,5栋,商品房,2006年 ,1.5至5元/平米/月,暂无信息,哈尔滨市天生投资有限责任公司
陶然村雅云轩,龙泉驿龙泉驿城区,永双街21号,7755,板楼,57户,1栋,商品房,1998-2006年 ,0.3元/平米/月,小区业主委员会自管,北京陶然房地产开发有限责任公司
建委乙区宿舍,龙泉驿龙泉驿城区,金银花街87号,7146,板楼,52户,5栋,商品房,1998年 ,0.5至1.2元/平米/月,暂无信息,开发区建设集团建设开发分公司开发
驿丰步行街111号,龙泉驿龙泉驿城区,驿丰步行街111号,8039,板楼,64户,2栋,商品房,1996-1998年 ,0.5至0.8元/平米/月,暂无信息,上海粮食储运公司
旭光厂,龙泉驿龙泉驿城区,"公园路二段86号, 公园路二段86号附3号",8546,板楼,258户,13栋,商品房/已购公房,1990-2006年 ,1至10元/平米/月,暂无信息,"""浙江富园房地产开发有限公司"
长钢小区,龙泉驿龙泉驿城区,滨河北街109号,8012,板楼,82户,3栋,商品房,2000-2005年 ,0.5元/平米/月,业主委员会自行管理  , 大理耀鹏房地产开发有限责任公司
佳园(龙泉驿),龙泉驿龙泉驿城区,卧龙街63号,6662,塔楼/板楼,182户,3栋,商品房,1998-2005年 ,0.8元/平米/月,暂无信息,北京看尚东方投资有限公司
建新巷20号,龙泉驿龙泉驿城区,建新巷20号,5519,板楼,30户,1栋,商品房,1993-2000年 ,0.5元/平米/月,业主自筹物业,沈阳建新联合置业有限公司
四川省电子产品监督检验所宿舍,龙泉驿龙泉驿城区,中街164号,8903,板楼,66户,1栋,商品房,1995-2000年 ,0.8元/平米/月,暂无信息,上海航天宝都置业有限公司
驿都小区,龙泉驿龙泉驿城区,驿都东路938号,6573,板楼,98户,5栋,商品房,2000-2004年 ,0.5元/平米/月,业主自筹物业,成都千和物业发展有限公司
创业南街94号,龙泉驿龙泉驿城区,创业南街94号,6126,板楼,396户,5栋,商品房,1995-2000年 ,0.7元/平米/月,成都市龙泉宏业物业管理有限公司,丹东龙泉置业有限公司
欧鹏大道113号,龙泉驿龙泉驿城区,欧鹏大道113号,5867,板楼,51户,1栋,商品房,1999-2003年 ,0.8元/平米/月,暂无信息,中国宝安集团
文明东街41号,龙泉驿龙泉驿城区,文明东街41号,6236,板楼,58户,2栋,商品房,1995年 ,暂无信息,暂无信息,暂无信息
商业前街67号,龙泉驿龙泉驿城区,商业前街67号,7178,板楼,200户,2栋,商品房,1998年 ,暂无信息,暂无信息,暂无信息
园丁苑,龙泉驿龙泉驿城区,红玲路45号,6856,板楼,182户,3栋,商品房/已购公房,1996-2008年 ,0.5元/平米/月,小区物业,龙泉地产
科华园,龙泉驿龙泉驿城区,青年路32号,7936,板楼,69户,3栋,商品房/经济适用房,1999-2004年 ,1.2元/平米/月,中国铁建物业管理有限公司成都分公司,中国铁建房地产集团有限公司
公园路安置小区,龙泉驿龙泉驿城区,沿山路二段99号,5965,板楼,87户,4栋,商品房/经济适用房/拆迁安置房,1995-2005年 ,0.5元/平米/月,自主管理，没有物业公司,中国铁建股份有限公司
鑫源二小区,龙泉驿龙泉驿城区,芝龙步行街19号,6930,板楼,52户,1栋,商品房,2002年 ,0.5元/平米/月,业主自管,中国交通建设有股份限公司
蓝天中苑,龙泉驿龙泉驿城区,驿都东路930号,5720,板楼/塔板结合,79户,5栋,商品房/拆迁安置房,1997-2001年 ,0.25元/平米/月,暂无信息, 陕西亿润经贸有限公司 
商业前街122号,龙泉驿龙泉驿城区,商业前街122号,6349,板楼,81户,1栋,商品房/经济适用房,1997-2008年 ,0.5元/平米/月,无物业管理服务,无开发公司
广场巷17号小区,龙泉驿龙泉驿城区,广场巷17号,7553,板楼,24户,1栋,商品房,1998年 ,暂无信息,暂无信息,暂无信息
龙泉北干道派出所宿舍,龙泉驿龙泉驿城区,北泉路69号,8093,板楼,32户,2栋,商品房,1996-2000年 ,0.5至0.8元/平米/月,暂无信息,物业和度娘都不知道开发商名称
金山商业街45号,龙泉驿龙泉驿城区,金山商业街45号,7161,板楼,30户,1栋,商品房,1995-2003年 ,0.5元/平米/月,中国铁建物业管理有限公司成都分公司,中国营业公司
驿都东路1146号,龙泉驿龙泉驿城区,驿都东路1146号,7038,板楼,48户,2栋,商品房,1996-2000年 ,0.8元/平米/月,暂无信息, 重庆汇东房地产开发有限公司
建设路46号,龙泉驿龙泉驿城区,建设路46号,7896,板楼,52户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
皇城堰街35号,龙泉驿龙泉驿城区,皇城堰街35号,7468,板楼,93户,2栋,商品房,1995-2000年 ,1元/平米/月,暂无信息,上海航天宝都置业有限公司
广场巷19号院,龙泉驿龙泉驿城区,广场巷19号,7839,板楼,30户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
驿都公寓,龙泉驿龙泉驿城区,永安路76号,6757,板楼/塔板结合,189户,8栋,商品房,2000-2008年 ,0.45至0.5元/平米/月,暂无信息,凯德中国
金山商业街46号,龙泉驿龙泉驿城区,金山商业街12,6105,板楼,111户,2栋,商品房/私产,2001-2004年 ,0.28至1元/平米/月,暂无信息,中国矿务局
镇政府宿舍,龙泉驿龙泉驿城区,新长路29号,5582,板楼,133户,3栋,商品房/私产,1998-2000年 ,0.5元/平米/月,中国电建地产成都分公司, 重庆桥达茂宸房地产开发有限公司
世纪苑一期,龙泉驿龙泉驿城区,永安路67号,7272,板楼,179户,8栋,商品房,2000-2014年 ,0.5元/平米/月,暂无信息,成都新希望置业有限公司
祥和居(龙泉驿),龙泉驿龙泉驿城区,青年路66号,6976,板楼,32户,2栋,商品房,2000-2001年 ,0.5元/平米/月,暂无信息,中国铁建房地产四川有限公司
东方魅力水云涧,龙泉驿龙泉驿城区,旭东街18号,8084,板楼,229户,5栋,商品房,1997-2015年 ,0.5至1.5元/平米/月,业主自筹物业, 重庆汇东房地产开发有限公司
国税局宿舍(龙泉驿),龙泉驿龙泉驿城区,龙都南路828号,6421,板楼/塔板结合,51户,4栋,商品房,1998-2002年 ,0.5至0.6元/平米/月,暂无信息, 陕西亿润经贸有限公司 
华气苑,龙泉驿龙泉驿城区,北京路59号,9156,板楼,122户,6栋,商品房,2003-2012年 ,0.5至0.8元/平米/月,暂无信息,成都华邑房地产开发有限公司
驿丰苑二小区,龙泉驿龙泉驿城区,驿丰步行街42号,6652,板楼,80户,2栋,商品房,2000-2003年 ,0.5元/平米/月,业主自筹物业,暂无信息
鑫通福地,龙泉驿龙泉驿城区,公园路一段57号,6969,板楼,62户,3栋,商品房,2000年 ,0.5元/平米/月,街道办事处（居委会）代管物业,鑫通房产
祥瑞花园,龙泉驿龙泉驿城区,金银花街28号,7179,板楼,100户,2栋,商品房,1998-2006年 ,0.8元/平米/月,小区物管,青岛岳天浩海房地产置业有限公司
永达商住房,龙泉驿龙泉驿城区,建设路222号,7125,板楼,95户,3栋,商品房,1998-2005年 ,20元/平米/月,暂无信息,无
建设路125号,龙泉驿龙泉驿城区,建设路125号,6865,板楼,79户,2栋,商品房,2000-2004年 ,0.5元/平米/月,业主自筹物业,无开发商
人民法院宿舍,龙泉驿龙泉驿城区,保安寺路23号,7262,板楼,96户,4栋,商品房/已购公房,1990-2000年 ,0.5元/平米/月,暂无信息,东大有限公司
通达二期,龙泉驿龙泉驿城区,建设路61号,6089,板楼,253户,4栋,商品房,1992-2010年 ,0.5元/平米/月,小区物业,中国铁建房地产四川有限公司
新驿北街36号,龙泉驿龙泉驿城区,新驿北街36号,5953,板楼,94户,3栋,商品房,1999-2000年 ,0.5元/平米/月,成都市龙泉星光物业管理有限公司,东莞市龙泉实业发展有限公司
龙泉驿区中街169号,龙泉驿龙泉驿城区,龙泉驿区中街169号,6257,板楼,62户,2栋,商品房,1995-2000年 ,0.5元/平米/月,暂无信息,中国铁建房地产集团有限公司
天鹅岭,龙泉驿龙泉驿城区,龙都北道1118号,24079,塔板结合,5户,5栋,商品房,2006年 ,1.5至5元/平米/月,暂无信息,哈尔滨市天生投资有限责任公司
陶然村雅云轩,龙泉驿龙泉驿城区,永双街21号,7755,板楼,57户,1栋,商品房,1998-2006年 ,0.3元/平米/月,小区业主委员会自管,北京陶然房地产开发有限责任公司
龙泉中街37号,龙泉驿龙泉驿城区,龙泉中街37号,7380,板楼,85户,5栋,商品房,1990-1996年 ,0.5至5元/平米/月,业主自管, 重庆桥达茂宸房地产开发有限公司
国土园宿舍,龙泉驿龙泉驿城区,龙平路142号,6533,板楼,52户,2栋,商品房,1998-2002年 ,0.3元/平米/月,双流区协和街道三江物业服务中心,四川省聚丰房地产开发有限责任公司1
滨河路84号,龙泉驿龙泉驿城区,滨河路84号,5822,板楼,45户,1栋,商品房,2002年 ,1元/平米/月,小区物业,重庆龙泉房地产开发有限公司
龙平路69号,龙泉驿龙泉驿城区,龙平路69号,6600,板楼,37户,3栋,商品房,1990-2000年 ,0.5元/平米/月,无物业管理服务,无
鑫源二小区,龙泉驿龙泉驿城区,芝龙步行街19号,6930,板楼,52户,1栋,商品房,2002年 ,0.5元/平米/月,业主自管,中国交通建设有股份限公司
平安商住楼,龙泉驿龙泉驿城区,长顺路20号,5468,板楼,40户,1栋,商品房,1998-2004年 ,0.8元/平米/月,暂无信息,兰田有限公司
西龙公寓,龙泉驿龙泉驿城区,商业后街141号,6141,板楼,56户,1栋,商品房,2000年 ,0.5元/平米/月,中国海外发展有限公司,中国铁建股份有限公司
科华园,龙泉驿龙泉驿城区,青年路32号,7936,板楼,69户,3栋,商品房/经济适用房,1999-2004年 ,1.2元/平米/月,中国铁建物业管理有限公司成都分公司,中国铁建房地产集团有限公司
合龙街16号,龙泉驿龙泉驿城区,合龙街16号,7084,板楼,42户,1栋,商品房,1990-2001年 ,0.8元/平米/月,成都艾明物业管理有限公司, 合肥万科瑞翔地产有限公司
龙泉交通局宿舍,龙泉驿龙泉驿城区,驿都中路78号,6622,板楼,218户,6栋,商品房/已购公房,1998-2005年 ,0.45至0.5元/平米/月,业主自筹物业, 重庆汇东房地产开发有限公司
得月楼,龙泉驿龙泉驿城区,三强北路一段154号附1号,5962,板楼,58户,1栋,商品房,1998-2000年 ,0.6元/平米/月,业主自筹物业,暂无信息
七化建宿舍,龙泉驿龙泉驿城区,龙都南路199号,6651,板楼,990户,28栋,商品房/经济适用房,1988-2016年 ,0.5元/平米/月,七化建物业管理有限公司, 陕西亿润经贸有限公司 
银星楼,龙泉驿龙泉驿城区,中街166号,6680,板楼,86户,3栋,商品房,1998年 ,0.6元/平米/月,暂无信息,成都俊发房地产开发有限责任公司
皇城堰街31号,龙泉驿龙泉驿城区,皇城堰街31号,6736,板楼,182户,4栋,商品房,1995-2008年 ,1元/平米/月,暂无信息,物美开发商
公园路安置小区,龙泉驿龙泉驿城区,沿山路二段99号,5965,板楼,87户,4栋,商品房/经济适用房/拆迁安置房,1995-2005年 ,0.5元/平米/月,自主管理，没有物业公司,中国铁建股份有限公司
四川省电子产品监督检验所宿舍,龙泉驿龙泉驿城区,中街164号,8903,板楼,66户,1栋,商品房,1995-2000年 ,0.8元/平米/月,暂无信息,上海航天宝都置业有限公司
驿都小区,龙泉驿龙泉驿城区,驿都东路938号,6573,板楼,98户,5栋,商品房,2000-2004年 ,0.5元/平米/月,业主自筹物业,成都千和物业发展有限公司
创业南街94号,龙泉驿龙泉驿城区,创业南街94号,6126,板楼,396户,5栋,商品房,1995-2000年 ,0.7元/平米/月,成都市龙泉宏业物业管理有限公司,丹东龙泉置业有限公司
蓝天中苑,龙泉驿龙泉驿城区,驿都东路930号,5720,板楼/塔板结合,79户,5栋,商品房/拆迁安置房,1997-2001年 ,0.25元/平米/月,暂无信息, 陕西亿润经贸有限公司 
商业前街122号,龙泉驿龙泉驿城区,商业前街122号,6349,板楼,81户,1栋,商品房/经济适用房,1997-2008年 ,0.5元/平米/月,无物业管理服务,无开发公司
广场巷17号小区,龙泉驿龙泉驿城区,广场巷17号,7553,板楼,24户,1栋,商品房,1998年 ,暂无信息,暂无信息,暂无信息
驿都东路1146号,龙泉驿龙泉驿城区,驿都东路1146号,7038,板楼,48户,2栋,商品房,1996-2000年 ,0.8元/平米/月,暂无信息, 重庆汇东房地产开发有限公司
建设路46号,龙泉驿龙泉驿城区,建设路46号,7896,板楼,52户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
龙泉北干道派出所宿舍,龙泉驿龙泉驿城区,北泉路69号,8093,板楼,32户,2栋,商品房,1996-2000年 ,0.5至0.8元/平米/月,暂无信息,物业和度娘都不知道开发商名称
欧鹏大道113号,龙泉驿龙泉驿城区,欧鹏大道113号,5867,板楼,51户,1栋,商品房,1999-2003年 ,0.8元/平米/月,暂无信息,中国宝安集团
文明东街41号,龙泉驿龙泉驿城区,文明东街41号,6236,板楼,58户,2栋,商品房,1995年 ,暂无信息,暂无信息,暂无信息
鑫通福地,龙泉驿龙泉驿城区,公园路一段57号,6969,板楼,62户,3栋,商品房,2000年 ,0.5元/平米/月,街道办事处（居委会）代管物业,鑫通房产
祥和居(龙泉驿),龙泉驿龙泉驿城区,青年路66号,6976,板楼,32户,2栋,商品房,2000-2001年 ,0.5元/平米/月,暂无信息,中国铁建房地产四川有限公司
东方魅力水云涧,龙泉驿龙泉驿城区,旭东街18号,8084,板楼,229户,5栋,商品房,1997-2015年 ,0.5至1.5元/平米/月,业主自筹物业, 重庆汇东房地产开发有限公司
商业后街1号,龙泉驿龙泉驿城区,商业后街1号,6825,板楼,68户,2栋,商品房,1990-2000年 ,0.3至0.5元/平米/月,业主自筹物业,东莞市龙泉实业发展有限公司
祥瑞花园,龙泉驿龙泉驿城区,金银花街28号,7179,板楼,100户,2栋,商品房,1998-2006年 ,0.8元/平米/月,小区物管,青岛岳天浩海房地产置业有限公司
永达商住房,龙泉驿龙泉驿城区,建设路222号,7125,板楼,95户,3栋,商品房,1998-2005年 ,20元/平米/月,暂无信息,无
永安路70号,龙泉驿龙泉驿城区,永安路70号,7132,板楼,56户,2栋,商品房,1999-2001年 ,0.5元/平米/月,暂无信息,东莞市龙泉实业发展有限公司
国税局宿舍(龙泉驿),龙泉驿龙泉驿城区,龙都南路828号,6421,板楼/塔板结合,51户,4栋,商品房,1998-2002年 ,0.5至0.6元/平米/月,暂无信息, 陕西亿润经贸有限公司 
瑞丰苑(龙泉驿),龙泉驿龙泉驿城区,卧龙街46号,8517,板楼,165户,6栋,商品房,2000-2015年 ,0.45至0.6元/平米/月,成都干道恒兴物业管理公司,内蒙古链家安居置业有限公司
全鑫苑,龙泉驿龙泉驿城区,建材路200号,7923,板楼,86户,3栋,商品房,2000-2008年 ,0.5元/平米/月,暂无信息,成都龙泉光远科贸商城发展有限公司
龙祥苑(龙泉驿),龙泉驿龙泉驿城区,青年路172,8627,板楼/塔板结合,124户,2栋,商品房/私产,1999-2003年 ,0.45元/平米/月,龙悦房地产开发（成都）有限公司,大理展宏屋业有限责任公司 
镇政府宿舍,龙泉驿龙泉驿城区,新长路29号,5582,板楼,133户,3栋,商品房/私产,1998-2000年 ,0.5元/平米/月,中国电建地产成都分公司, 重庆桥达茂宸房地产开发有限公司
世纪苑一期,龙泉驿龙泉驿城区,永安路67号,7272,板楼,179户,8栋,商品房,2000-2014年 ,0.5元/平米/月,暂无信息,成都新希望置业有限公司
华气苑,龙泉驿龙泉驿城区,北京路59号,9156,板楼,122户,6栋,商品房,2003-2012年 ,0.5至0.8元/平米/月,暂无信息,成都华邑房地产开发有限公司
吉祥花园,龙泉驿龙泉驿城区,金银花街25号,7243,板楼/塔板结合,308户,8栋,商品房,2002-2010年 ,0.6元/平米/月,暂无信息,国亿地产
建设路220号,龙泉驿龙泉驿城区,建设路220号,7301,塔楼/板楼,43户,3栋,商品房/已购公房/私产,1999-2002年 ,暂无信息,深圳市航天物业管理有限公司成都分公司,上海航天宝都置业有限公司
滨河路50号,龙泉驿龙泉驿城区,滨河路50号,7500,板楼,20户,1栋,商品房,2000年 ,0.5元/平米/月,暂无信息,无
广电局宿舍,龙泉驿龙泉驿城区,文明东街61号,5448,板楼,46户,2栋,商品房,1999-2000年 ,0.5元/平米/月,暂无信息,无
怡和新城C区,龙泉驿龙泉驿城区,怡安路200号,8007,塔楼/板楼/塔板结合,2308户,55栋,商品房/拆迁安置房,1997-2017年 ,0.01至8元/平米/月,合力物业管理有限公司, 重庆汇东房地产开发有限公司
永苑,龙泉驿龙泉驿城区,红旭路21号,8881,板楼,40户,1栋,商品房,2000年 ,0.5元/平米/月,成都市龙泉金山物业管理有限公司,龙泉地产
龙都南路109号,龙泉驿龙泉驿城区,龙都南路109号,0,板楼,14户,1栋,商品房,1998年 ,0.5元/平米/月,锦官新城物业管理公司,中元地产
林业局,龙泉驿龙泉驿城区,"滨河南街8号,滨河南街14号",0,板楼,15户,1栋,商品房/已购公房,暂无信息 ,暂无信息,暂无信息,暂无信息
酱园街36号,龙泉驿龙泉驿城区,酱园街36号,6035,板楼,47户,1栋,商品房,1998-2000年 ,1元/平米/月,暂无信息,北京东山福苑置业有限公司
驿丰苑步行街2号,龙泉驿龙泉驿城区,驿丰苑步行街2号,0,板楼,30户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
龙泉中街99号,龙泉驿龙泉驿城区,龙泉中街99号,8065,板楼,88户,3栋,商品房,1990-2008年 ,0.5元/平米/月,中国铁建物业管理有限公司成都分公司,中国铁建股份有限公司
沁园小区,龙泉驿龙泉驿城区,北泉路43号,9091,板楼,122户,4栋,商品房,1997-2006年 ,0.5元/平米/月,戴得梁行,上海锦戴置业有限公司
滨河综合市场,龙泉驿龙泉驿城区,沿山路二段48号,0,板楼,22户,2栋,商品房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
龙泉驿区房管局宿舍,龙泉驿龙泉驿城区,龙泉驿区中街88号,7758,板楼,48户,1栋,商品房,2000年 ,0.5元/平米/月,成都市龙泉宏业物业管理有限公司,东莞市龙泉实业发展有限公司
建设路94号,龙泉驿龙泉驿城区,建设路94号,7007,板楼,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
龙都南路125号,龙泉驿龙泉驿城区,龙都南路125号,6609,板楼/塔板结合,34户,3栋,商品房,1998-2003年 ,0.3元/平米/月,暂无信息,成都市乐斯房地产开发公司
龙泉驿区房管局宿舍,龙泉驿龙泉驿城区,龙泉驿区中街88号,7758,板楼,48户,1栋,商品房,2000年 ,0.5元/平米/月,成都市龙泉宏业物业管理有限公司,东莞市龙泉实业发展有限公司
滨河路宿舍,龙泉驿龙泉驿城区,滨河路108号,0,板楼,36户,1栋,商品房,1999年 ,0.5元/平米/月,暂无信息,暂无信息
旭光公寓,龙泉驿龙泉驿城区,公园路二段86号附2号,0,板楼,42户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
建设路94号,龙泉驿龙泉驿城区,建设路94号,7007,板楼,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
龙都南路125号,龙泉驿龙泉驿城区,龙都南路125号,6609,板楼/塔板结合,34户,3栋,商品房,1998-2003年 ,0.3元/平米/月,暂无信息,成都市乐斯房地产开发公司
滨河综合市场,龙泉驿龙泉驿城区,沿山路二段48号,0,板楼,22户,2栋,商品房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
文化局宿舍,龙泉驿龙泉驿城区,沿山路二段86号,0,板楼,20户,1栋,商品房,2000年 ,0.4元/平米/月,成都市龙泉金山物业管理有限公司,龙泉地产
龙平路428号,龙泉驿龙泉驿城区,龙平路428号,6947,板楼,22户,1栋,商品房/拆迁安置房,2003年 ,0.5元/平米/月,暂无信息,集资房
驿丰苑步行街2号,龙泉驿龙泉驿城区,驿丰苑步行街2号,0,板楼,30户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
金山商业街32号,龙泉驿龙泉驿城区,金山商业街32号,7413,板楼,43户,1栋,商品房,2000年 ,0.6元/平米/月,成都市龙泉星光物业管理有限公司,湖州龙泉房地产开发有限公司
龙都南路109号,龙泉驿龙泉驿城区,龙都南路109号,0,板楼,14户,1栋,商品房,1998年 ,0.5元/平米/月,锦官新城物业管理公司,中元地产
林业局,龙泉驿龙泉驿城区,"滨河南街8号,滨河南街14号",0,板楼,15户,1栋,商品房/已购公房,暂无信息 ,暂无信息,暂无信息,暂无信息
酱园街36号,龙泉驿龙泉驿城区,酱园街36号,6035,板楼,47户,1栋,商品房,1998-2000年 ,1元/平米/月,暂无信息,北京东山福苑置业有限公司
建设路91号院,龙泉驿龙泉驿城区,建设路91号,9121,板楼,49户,3栋,商品房,2004年 ,0.5元/平米/月,业主自筹物业,无开发商
鑫通骊景,龙泉驿龙泉驿城区,汇丰路4号,8131,板楼,61户,2栋,商品房,2000-2017年 ,0.8至1.4元/平米/月,小区物业, 重庆汇东房地产开发有限公司
金明街39号,龙泉驿龙泉驿城区,金明街39号,0,板楼,24户,1栋,商品房,1996年 ,0.3元/平米/月,业主自筹物业,村委集资自建
疾控中心宿舍,龙泉驿龙泉驿城区,沿山路二段72号,5412,板楼,24户,1栋,商品房,1999年 ,0.5元/平米/月,暂无信息,暂无信息
汇丰路2号,龙泉驿龙泉驿城区,汇丰路2号,5376,板楼,72户,2栋,商品房,2000-2001年 ,0.5元/平米/月,暂无信息,暂无信息
泰安综合楼,龙泉驿龙泉驿城区,公园路一段19号,7186,板楼,96户,2栋,商品房,1996-2005年 ,0.5元/平米/月,中国石油自管,中国铁建房地产四川有限公司
耀苑,龙泉驿龙泉驿城区,滨河路150号,6992,板楼,31户,3栋,商品房,1994-2005年 ,0.5元/平米/月,暂无信息,中国矿务局
龙泉民政局宿舍,龙泉驿龙泉驿城区,文明东街11号,7618,板楼,41户,5栋,商品房/已购公房,2000年 ,1.2元/平米/月,暂无信息,龙泉地产
西村人家,龙泉驿龙泉驿城区,皇城堰街9号,7520,板楼,36户,1栋,商品房,2000-2003年 ,1元/平米/月,四川西村物业管理有限公司,顺发有限公司
雅生路9号,龙泉驿龙泉驿城区,雅生路9号,0,板楼,119户,5栋,商品房,1993-1999年 ,10元/平米/月,业主自筹物业,四川建筑公司
滨河北街75号,龙泉驿龙泉驿城区,滨河北街75号,0,板楼,24户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
北泉路179号,龙泉驿龙泉驿城区,北泉路179号,0,板楼,12户,1栋,商品房,1998-2007年 ,0.8元/平米/月,暂无信息,融创嘉业
财政局宿舍,龙泉驿龙泉驿城区,滨河北街84号,7903,板楼,62户,5栋,商品房,1997-2007年 ,0.3至1元/平米/月,暂无信息, 重庆汇东房地产开发有限公司
房管局十三宿舍,龙泉驿龙泉驿城区,新驿南街9号,0,板楼,49户,2栋,商品房,暂无信息 ,0.5元/平米/月,业主自筹物业,暂无信息
中国化学工程第七建设有限公司,龙泉驿龙泉驿城区,龙都南路537号,0,板楼,1020户,28栋,商品房,2015-2016年 ,0.6元/平米/月,暂无信息, 融创中国
交警队宿舍,龙泉驿龙泉驿城区,建材路4号,6372,板楼,48户,2栋,商品房,2002-2015年 ,0.8元/平米/月,暂无信息,A8音乐电媒控股有限公司
农业发展局综合楼,龙泉驿龙泉驿城区,芝龙步行街67号,0,板楼,21户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
天建院,龙泉驿龙泉驿城区,驿都中路253,5850,板楼,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
东麓驿境五期,龙泉驿龙泉驿城区,公园路一段258号,15651,板楼,71户,3栋,商品房,2012-2017年 ,1.2至2.5元/平米/月,四川康和物业服务有限公司, 重庆汇东房地产开发有限公司
四川旅游学院教师公寓,龙泉驿龙泉驿城区,红岭路358号,0,板楼,120户,9栋,商品房/私产,2000年 ,暂无信息,暂无信息,无开发商
帝一广场,龙泉驿龙泉驿城区,龙都北路与建材路交汇处,0,塔楼,1836户,6栋,商品房,暂无信息 ,2.2元/平米/月,四川华玮物业管理有限公司,成都民旺置业有限公司
鑫满苑,龙泉驿龙泉驿城区,建材路82号,6821,板楼,50户,2栋,商品房,2000-2005年 ,0.5元/平米/月,成都市龙泉星光物业管理有限公司,龙泉地产
创业南街4号,龙泉驿龙泉驿城区,创业南街4号,6504,板楼,61户,2栋,商品房,1998年 ,0.5元/平米/月,小区业主委员会自管,暂无信息
商业前街199号,龙泉驿龙泉驿城区,商业前街199号,5141,塔板结合,154户,8栋,商品房,1996-2000年 ,0.6元/平米/月,中国电建地产成都分公司,中国营业公司
审计局宿舍,龙泉驿龙泉驿城区,广乐路37号,6801,板楼,43户,2栋,商品房/已购公房,1998年 ,0.5元/平米/月,街道办事处（居委会）代管物业,无开发商
滨河南街15号,龙泉驿龙泉驿城区,滨河南街15号,7856,板楼/塔板结合,80户,4栋,商品房,1992-2000年 ,0.25至0.5元/平米/月,中国铁建物业管理有限公司成都分公司,丹东龙泉置业有限公司
东街13号,龙泉驿龙泉驿城区,东街13号,0,板楼,10户,1栋,商品房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
鑫园(龙泉驿),龙泉驿龙泉驿城区,北泉路41号,6293,塔板结合,99户,2栋,商品房,1996-2003年 ,0.6元/平米/月,广安千福物业管理有限公司,开天集团
电建园,龙泉驿龙泉驿城区,公园路一段251号,0,板楼,344户,7栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
地勘物探七〇二院,龙泉驿龙泉驿城区,驿都中路282号,7037,板楼/塔板结合,171户,3栋,商品房/已购公房,1995-2000年 ,0.5元/平米/月,业主自筹物业,千鹤房地产开发
7306综合楼,龙泉驿龙泉驿城区,驿都中路205号,6793,板楼,40户,1栋,商品房,1995-2003年 ,0.5元/平米/月,暂无信息,成都航天科创科技有限公司
